plant_genus_species,taxon,MF,abscission_num,barcode,herbarium,date,month,month_cat,day,year,doy,state,phenology,county,ch_leafremoved,skel,unknown.lesions,stippling,blotch.mine,serpentine.mine,leafminer.oviholes,leaf.galls,leaf.roller,sooty.mould,aphids,spidermites,softscaleinsects
lysimachia_terrestris,asterid,M,658,NA,NEBC,6/30/06,6,June,30,1906,181,Rhode_Island,not,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0
lysimachia_terrestris,asterid,M,1409,NA,NEBC,9/3/14,9,September,3,1914,246,Rhode_Island,not,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0
lysimachia_terrestris,asterid,M,NA,NA,NEBC,7/2/03,7,July,2,1903,183,Connecticut,not,Windham,2,0,4,0,0,0,0,0,0,0,0,0,0
lysimachia_terrestris,asterid,M,NA,NA,NEBC,6/11/22,6,June,11,1922,162,Connecticut,not,Windham,1,0,0,0,0,0,0,0,0,0,0,0,0
lysimachia_terrestris,asterid,M,NA,NA,NEBC,8/31/19,8,August,31,1919,243,Connecticut,not,New_London,0,4,0,0,0,0,0,0,0,0,0,0,0
lysimachia_terrestris,asterid,M,NA,NA,NEBC,8/15/03,8,August,15,1903,227,Connecticut,not,Hartford,0,1,0,0,0,0,0,0,0,0,0,0,0
lysimachia_terrestris,asterid,M,NA,NA,NEBC,8/11/09,8,August,11,1909,223,Connecticut,flowering,Fairfield,1,0,0,0,0,0,0,0,0,0,0,0,0
lysimachia_terrestris,asterid,M,2337,NA,NEBC,6/30/40,6,June,30,1940,182,Connecticut,not,Tolland,0,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,18214,NA,NEBC,7/25/58,7,July,25,1958,206,Massachusetts,flowering,Essex,1,0,0,1,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,10333,NA,NEBC,9/11/13,9,September,11,1913,254,Massachusetts,not,Essex,0,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,18369,NA,NEBC,7/30/58,7,July,30,1958,211,Massachusetts,flowering,Essex,4,2,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,NEBC,7/30/33,7,July,30,1933,211,Massachusetts,flowering,Essex,4,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,GH,8/10/18,8,August,10,1918,222,Massachusetts,flowering,Essex,1,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,NEBC,10/7/20,10,October,7,1920,281,Massachusetts,not,Middlesex,0,0,2,1,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,GH,8/9/08,8,August,9,1908,222,Massachusetts,flowering,Middlesex,2,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,2078,NA,GH,8/2/03,8,August,2,1903,214,Massachusetts,flowering,Middlesex,1,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,312,NA,NEBC,8/11/51,8,August,11,1951,223,Massachusetts,flowering,Middlesex,1,1,0,0,0,0,0,0,0,1,0,0,0
mentha_arvensis,asterid,M,,NA,GH,9/19/08,9,September,19,1908,263,Massachusetts,flowering,Middlesex,1,1,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,NEBC,8/28/03,8,August,28,1903,240,Massachusetts,flowering,Middlesex,0,0,0,0,4,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,280179,NA,NEBC,6/29/25,6,June,29,1925,180,Massachusetts,flowering,Suffolk,3,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,NEBC,8/25/06,8,August,25,1906,237,Massachusetts,flowering,Suffolk,1,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,NEBC,8/23/10,8,August,23,1910,235,Massachusetts,flowering,Norfolk,1,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,NEBC,9/15/16,9,September,15,1916,259,Massachusetts,flowering,Plymouth,0,0,0,0,0,0,0,4,0,0,0,0,0
mentha_arvensis,asterid,F,,NA,NEBC,8/15/01,8,August,15,1901,227,Massachusetts,flowering,Nantucket,3,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,24407,NA,NEBC,6/25/45,6,June,25,1945,176,Massachusetts,flowering,Worcester,1,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,NEBC,10/22/16,10,October,22,1916,296,Massachusetts,not,Worcester,2,0,0,2,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,7249,NA,NEBC,9/13/45,9,September,13,1945,256,Massachusetts,flowering,Worcester,4,1,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,NEBC,9/1/13,9,September,1,1913,244,Massachusetts,flowering,Franklin,3,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,GH,8/19/01,8,August,19,1901,231,Massachusetts,flowering,Berkshire,4,0,0,1,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,GH,8/1/08,8,August,1,1908,214,Massachusetts,flowering,Berkshire,0,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,NEBC,8/16/16,8,August,16,1916,229,Massachusetts,not,Berkshire,0,0,4,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,NEBC,9/5/12,9,September,5,1912,249,Massachusetts,flowering,Berkshire,2,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,NEBC,8/17/20,8,August,17,1920,230,Rhode_Island,flowering,Providence,0,0,2,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,10332,NA,NEBC,8/21/13,8,August,21,1913,233,Rhode_Island,flowering,Newport,3,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,10061,NA,NEBC,8/19/23,8,August,19,1923,231,Rhode_Island,not,Newport,4,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,895,NA,NEBC,10/19/13,10,October,19,1913,292,Rhode_Island,not,Providence,1,0,0,0,1,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,NEBC,8/10/21,8,August,10,1921,222,Rhode_Island,flowering,Providence,1,0,0,0,1,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,11421,NA,NEBC,9/8/14,9,September,8,1914,251,Rhode_Island,flowering,Kent,2,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,GH,8/20/09,8,August,20,1909,232,Connecticut,flowering,New London,1,1,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,GH,7/29/02,7,July,29,1902,210,Connecticut,not,New London,1,0,0,0,0,0,0,3,0,0,0,0,0
mentha_arvensis,asterid,M,6298,NA,NEBC,8/20/13,8,August,20,1913,232,Connecticut,not,New London,2,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,NEBC,8/26/08,8,August,26,1908,239,Connecticut,flowering,Hartford,4,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,,NA,NEBC,8/26/08,8,August,26,1908,239,Connecticut,not,Hartford,4,0,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,2301,NA,NEBC,9/16/07,9,September,16,1907,259,Connecticut,not,Hartford,4,0,0,0,0,0,0,0,0,1,1,0,0
mentha_arvensis,asterid,M,,NA,NEBC,8/8/02,8,August,8,1902,220,Connecticut,flowering,Hartford,1,1,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,2273,NA,NEBC,9/11/07,9,September,11,1907,254,Connecticut,not,New Haven,5,0,0,4,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,1810,NA,NEBC,8/3/13,8,August,3,1913,215,Connecticut,flowering,New Haven,0,1,0,0,0,0,0,0,0,0,0,0,0
mentha_arvensis,asterid,M,1811,NA,NEBC,7/16/13,7,July,16,1913,197,Connecticut,flowering,Litchfield,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,556,NA,NEBC,8/14/32,8,August,14,1932,227,Massachusetts,not,Essex,0,0,0,3,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NA,NEBC,7/5/03,7,July,5,1903,186,Massachusetts,flowering,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,1068,NA,NEBC,7/22/28,7,July,22,1928,204,Massachusetts,flowering,Essex,0,0,1,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,T529,NA,NEBC,5/30/13,5,May,30,1913,150,Massachusetts,not,Middlesex,2,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NA,NEBC,9/23/11,9,September,23,1911,266,Massachusetts,not,Middlesex,1,1,0,2,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,17986,NA,NEBC,7/15/43,7,July,15,1943,196,Massachusetts,flowering,Norfolk,0,0,0,0,0,0,0,0,0,2,0,0,0
vaccinium_macrocarpon,asterid,M,19945,NA,GH,8/17/33,8,August,17,1933,229,Massachusetts,not,Plymouth,1,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,553,NA,NEBC,8/21/13,8,August,21,1913,233,Massachusetts,not,Plymouth,2,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,230,NA,NEBC,7/8/07,7,July,8,1907,189,Massachusetts,flowering,Barnstable,0,2,0,0,0,0,0,0,0,1,0,0,0
vaccinium_macrocarpon,asterid,M,6860,NA,NEBC,9/14/07,9,September,14,1907,257,Massachusetts,not,Nantucket,3,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,6857,NA,NEBC,6/18/08,6,June,18,1908,170,Massachusetts,flowering,Nantucket,1,3,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,F,1761,NA,GH,8/22/16,8,August,22,1916,235,Massachusetts,not,Dukes,,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,1312,NA,NEBC,6/26/16,6,June,26,1916,178,Massachusetts,flowering,Dukes,0,2,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,45183,NA,AA,7/3/40,7,July,3,1940,185,Massachusetts,not,Dukes,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,19771,NA,GH,6/29/49,6,June,29,1949,180,Massachusetts,flowering,Barnstable,1,2,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,18971,NA,NEBC,7/27/19,7,July,27,1919,208,Massachusetts,not,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,18969,NA,NEBC,8/21/19,8,August,21,1919,233,Massachusetts,not,Barnstable,1,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,55445,NA,NEBC,8/21/29,8,August,21,1929,233,Massachusetts,not,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NA,NEBC,5/31/14,5,May,31,1914,151,Massachusetts,not,Worcester,2,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NA,NEBC,8/4/17,8,August,4,1917,216,Massachusetts,not,Worcester,3,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,27483,NA,NEBC,9/21/52,9,September,21,1952,265,Massachusetts,not,Worcester,1,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NA,NEBC,9/13/54,9,September,13,1954,256,Massachusetts,not,Worcester,0,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NA,GH,7/10/07,7,July,10,1907,191,Massachusetts,flowering,Franklin,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,55448,NA,NEBC,7/27/29,7,July,27,1929,208,Massachusetts,not,Franklin,1,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,55446,NA,NEBC,8/20/29,8,August,20,1929,232,Massachusetts,not,Hampshire,2,3,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,49,NA,GH,9/16/13,9,September,16,1913,259,Massachusetts,not,Hampden,1,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NA,NEBC,7/11/09,7,July,11,1909,192,Massachusetts,flowering,Berkshire,2,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NA,NEBC,7/3/03,7,July,3,1903,184,Rhode_Island,flowering,Providence,1,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,47172,NA,AA,6/28/45,6,June,28,1945,179,Rhode_Island,flowering,Providence,0,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,1767,NA,GH,9/13/03,9,September,13,1903,256,Rhode_Island,not,Providence,0,0,2,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,612,NA,NEBC,7/6/06,7,July,6,1906,187,Massachusetts,flowering,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NA,NEBC,8/31/19,8,August,31,1919,243,Rhode_Island,not,Washington,2,2,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NA,NEBC,6/10/27,6,June,10,1927,161,Rhode_Island,not,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,10193,NA,GH,8/20/13,8,August,20,1913,232,Rhode_Island,not,Newport,1,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NA,NEBC,6/11/22,6,June,11,1922,162,Connecticut,not,Windham,0,1,0,0,0,0,0,0,0,1,0,0,0
vaccinium_macrocarpon,asterid,M,4766,NA,NEBC,7/11/20,7,July,11,1920,193,Connecticut,flowering,Tolland,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,1565,NA,NEBC,8/29/05,8,August,29,1905,241,Connecticut,not,Hartford,0,2,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,6516,NA,NEBC,6/22/15,6,June,22,1915,173,Connecticut,flowering,Hartford,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NA,NEBC,6/18/48,6,June,18,1948,170,Connecticut,flowering,Middlesex,1,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NA,NEBC,10/25/16,10,October,25,1916,299,Connecticut,not,Litchfield,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,9715,NA,NEBC,9/11/13,9,September,11,1913,254,Massachusetts,flowering,Essex,1,0,0,1,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,517,NA,NEBC,7/31/32,7,July,31,1932,213,Massachusetts,flowering,Essex,1,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,7/11/13,7,July,11,1913,192,Massachusetts,not,Essex,2,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,7/9/33,7,July,9,1933,190,Massachusetts,flowering,Essex,2,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,7/16/02,7,July,16,1902,197,Massachusetts,not,Middlesex,1,0,0,1,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,15423,NA,NEBC,6/17/15,6,June,17,1915,168,Massachusetts,not,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,15678,NA,GRAY,8/4/40,8,August,4,1940,217,Massachusetts,flowering,Middlesex,2,0,0,3,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,7/17/19,7,July,17,1919,198,Massachusetts,flowering,Suffolk,3,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,7/12/13,7,July,12,1913,193,Massachusetts,not,Norfolk,1,0,0,1,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,6192,NA,NEBC,8/18/02,8,August,18,1902,230,Massachusetts,flowering,Norfolk,4,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,9/8/28,9,September,8,1928,252,Massachusetts,not,Norfolk,0,0,0,2,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,425,NA,NEBC,8/27/13,8,August,27,1913,239,Massachusetts,flowering,Plymouth,0,0,0,4,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,7/15/10,7,July,15,1910,196,Massachusetts,flowering,Bristol,2,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,6/10/16,6,June,10,1916,162,Massachusetts,not,Barnstable,2,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,1544,NA,NEBC,9/11/12,9,September,11,1912,255,Massachusetts,flowering,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,8/2/14,8,August,2,1914,214,Massachusetts,flowering,Barnstable,1,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,7/11/06,7,July,11,1906,192,Massachusetts,not,Barnstable,2,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,16958,NA,NEBC,8/13/18,8,August,13,1918,225,Massachusetts,not,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,18620,NA,NEBC,8/10/19,8,August,10,1919,222,Massachusetts,not,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,1237,NA,GRAY,9/5/16,9,September,5,1916,249,Massachusetts,not,Dukes,1,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,101,NA,NEBC,8/10/38,8,August,10,1938,222,Massachusetts,not,Dukes,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,27260,NA,NEBC,9/8/51,9,September,8,1951,251,Massachusetts,not,Worcester,0,0,1,1,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,7/15/03,7,July,15,1903,196,Massachusetts,not,Worcester,1,0,0,1,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,F,NA,NA,NEBC,9/16/34,9,September,16,1934,259,Massachusetts,not,Worcester,2,0,0,5,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,25114,NA,NEBC,8/10/50,8,August,10,1950,222,Massachusetts,flowering,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,7/8/59,7,July,8,1959,189,Massachusetts,not,Franklin,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,56170,NA,NEBC,7/19/29,7,July,19,1929,200,Massachusetts,not,Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,7/14/45,7,July,14,1945,195,Massachusetts,flowering,Hampden,2,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,8/20/15,8,August,20,1915,232,Massachusetts,not,Hampden,2,1,0,2,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,5/17/13,5,May,17,1913,137,Massachusetts,not,Hampden,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,5/18/13,5,May,18,1913,138,Massachusetts,not,Hampden,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,GRAY,7/27/03,7,July,27,1903,208,Massachusetts,flowering,Hampden,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,8/8/20,8,August,8,1920,221,Massachusetts,flowering,Berkshire,2,1,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,9714,NA,NEBC,9/9/13,9,September,9,1913,252,Massachusetts,not,Barnstable,2,3,0,1,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,7/11/06,7,July,11,1906,192,Massachusetts,not,Barnstable,3,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,18621,NA,NEBC,7/22/19,7,July,22,1919,203,Massachusetts,not,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,7/18/08,7,July,18,1908,200,Rhode_Island,not,Providence,4,1,0,1,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NA,NEBC,8/31/19,8,August,31,1919,243,Rhode_Island,not,Washington,0,0,0,1,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,5067,NA,NEBC,7/9/22,7,July,9,1922,190,Connecticut,flowering,Tolland,4,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,8223,NA,NEBC,8/15/40,8,August,15,1940,228,Connecticut,flowering,New Haven,3,1,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NA,NEBC,10/1/16,10,October,1,1916,275,Massachusetts,not,Essex,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,2712,NA,NEBC,8/27/33,8,August,27,1933,239,Massachusetts,not,Essex,0,4,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NA,NEBC,9/7/46,9,September,7,1946,250,Massachusetts,not,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,9963,NA,NEBC,9/25/13,9,September,25,1913,268,Massachusetts,not,Middlesex,0,1,0,0,0,0,0,0,0,1,0,0,2
lechea_intermedia,rosid,M,603,NA,NEBC,10/4/42,10,October,4,1942,277,Massachusetts,not,Middlesex,2,3,0,0,0,0,0,0,0,1,0,0,0
lechea_intermedia,rosid,M,2481,NA,NEBC,9/13/13,9,September,13,1913,256,Massachusetts,not,Middlesex,0,1,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NA,GRAY,8/28/16,8,August,28,1916,241,Massachusetts,not,Middlesex,1,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,19666,NA,NEBC,8/4/51,8,August,4,1951,216,Massachusetts,not,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,4961,NA,NEBC,9/1/17,9,September,1,1917,244,Massachusetts,not,Middlesex,3,1,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,13777,NA,NEBC,9/22/34,9,September,22,1934,265,Massachusetts,not,Norfolk,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NA,NEBC,8/23/20,8,August,23,1920,236,Massachusetts,not,Norfolk,0,3,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NA,NEBC,8/2/45,8,August,2,1945,214,Massachusetts,not,Norfolk,1,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NA,NEBC,9/14/13,9,September,14,1913,257,Massachusetts,not,Plymouth,0,1,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NA,NEBC,9/29/29,9,September,29,1929,272,Massachusetts,not,Plymouth,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NA,NEBC,9/28/29,9,September,28,1929,271,Massachusetts,not,Bristol,0,2,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,17126,NA,NEBC,8/7/18,8,August,7,1918,219,Massachusetts,not,Barnstable,4,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NA,NEBC,10/24/54,10,October,24,1954,297,Massachusetts,not,Worcester,1,2,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,2488,NA,NEBC,9/20/30,9,September,20,1930,263,Massachusetts,not,Worcester,1,1,0,0,0,0,0,0,0,0,0,0,1
lechea_intermedia,rosid,M,NA,NA,NEBC,9/6/50,9,September,6,1950,249,Massachusetts,not,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,23693,NA,NEBC,8/7/48,8,August,7,1948,220,Massachusetts,not,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,5911,NA,NEBC,8/18/43,8,August,18,1943,230,Massachusetts,not,Worcester,2,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,F,18419,NA,NEBC,9/14/59,9,September,14,1959,257,Massachusetts,not,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,45558,NA,GRAY,8/23/41,8,August,23,1941,235,Rhode_Island,not,Providence,2,1,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NA,NEBC,9/19/26,9,September,19,1926,262,Rhode_Island,not,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,11381,NA,NEBC,9/3/14,9,September,3,1914,246,Rhode_Island,not,Washington,3,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NA,GRAY,8/30/19,8,August,30,1919,242,Rhode_Island,not,Washington,1,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NA,GRAY,9/13/07,9,September,13,1907,256,Connecticut,not,New_London,0,1,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,D1910,NA,NEBC,10/1/19,10,October,1,1919,274,Connecticut,not,New_London,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,5137,NA,NEBC,8/21/22,8,August,21,1922,233,Connecticut,not,Tolland,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,1613,NA,NEBC,8/26/05,8,August,26,1905,238,Connecticut,not,Hartford,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NA,NEBC,8/8/02,8,August,8,1902,220,Connecticut,not,Hartford,2,1,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NA,NEBC,9/14/10,9,September,14,1910,257,Connecticut,not,Hartford,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NA,GRAY,7/31/01,7,July,31,1901,212,Connecticut,not,Hartford,1,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,1318,NA,NEBC,7/31/01,7,July,31,1901,212,Connecticut,not,Hartford,1,3,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,3375,NA,NEBC,9/9/13,9,September,9,1913,252,Connecticut,not,Middlesex,3,0,0,0,0,0,0,0,0,0,0,0,0
